"ID";"ShipMode";"State";"Category";"Sales";"Profit";"Quantity"
"19ff8530-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Furnishings ";14.91;4.62;3
"19ff8ce2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Binders ";6.64;-4.43;9
"19ff9480-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Paper ";18.54;8.71;2
"19ff9bb0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";679.96;220.99;5
"19ffa312-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Tables ";189.58;9.48;1
"19ffaa6a-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Phones ";71.96;7.2;5
"19ffb1d6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Phones ";539.92;47.24;5
"19ffb938-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Chairs ";725.34;54.4;4
"19ffc068-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Art ";7.44;2.6;3
"19ffc824-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Appliances ";39.48;11.05;1
"19ffcf86-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Michigan ";" Appliances ";850.5;245.7;5
"19ffd544-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Michigan ";" Furnishings ";75.33;19.59;9
"19ffdce2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Arizona ";" Appliances ";325.63;28.49;6
"19ffe462-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Arizona ";" Accessories ";23.34;-1.46;2
"19ffeba6-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Arizona ";" Labels ";16.52;5.37;5
"19fff36c-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Envelopes ";335.72;113.31;5
"19fffb28-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Phones ";251.94;88.18;7
"1a00028a-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Chairs ";127.3;-9.09;7
"1a0009d8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Kentucky ";" Chairs ";1207.84;314.04;8
"1a0010ea-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Kentucky ";" Binders ";12.53;5.89;1
"1a001860-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Kentucky ";" Art ";34.58;10.03;1
"1a001fb8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Kentucky ";" Chairs ";300.98;87.28;1
"1a0026f2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Kentucky ";" Chairs ";258.75;77.63;3
"1a002e5e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Art ";59.52;15.48;3
"1a003638-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Envelopes ";57.96;27.24;7
"1a003d86-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Bookcases ";441.96;101.65;2
"1a0044ca-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Paper ";68.04;33.34;6
"1a004c04-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Colorado ";" Machines ";703.71;-938.28;6
"1a005190-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Colorado ";" Binders ";17.9;-14.92;4
"1a005924-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Colorado ";" Binders ";11.98;-9.18;4
"1a006086-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Colorado ";" Accessories ";67.96;0.85;5
"1a006dba-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Chairs ";892.22;89.22;3
"1a007558-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Machines ";1299.99;-572.0;2
"1a007ce2-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Binders ";4.54;1.65;2
"1a008426-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Chairs ";1352.03;84.5;4
"1a008b88-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Tables ";1548.99;-464.7;9
"1a0092ea-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Envelopes ";19.87;6.71;3
"1a009a74-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Accessories ";119.45;-13.44;3
"1a00a1fe-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Storage ";118.16;-25.11;2
"1a00a924-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Alabama ";" Art ";19.56;5.48;4
"1a00b0b8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Furnishings ";80.96;29.15;4
"1a00b86a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Paper ";25.92;12.44;4
"1a00c01c-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" California ";" Appliances ";106.96;31.02;2
"1a00c788-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" California ";" Furnishings ";187.76;76.98;4
"1a00cecc-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Ohio ";" Binders ";76.78;-53.74;4
"1a00d61a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Nebraska ";" Binders ";53.9;25.87;5
"1a00dd7c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Furnishings ";76.73;-53.71;3
"1a00e506-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Binders ";10.43;-18.25;7
"1a00ec7c-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Art ";99.2;25.79;5
"1a00f690-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Art ";15.92;2.79;5
"1a00feb0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Louisiana ";" Furnishings ";129.92;10.39;4
"1a0106f8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Binders ";30.4;13.98;1
"1a010e96-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Copiers ";5399.91;2591.96;9
"1a0115da-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Storage ";119.1;34.54;3
"1a011d46-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Paper ";40.08;19.24;6
"1a012520-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Paper ";59.94;28.17;3
"1a012cc8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Accessories ";259.98;88.39;2
"1a013470-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Bookcases ";170.98;32.49;1
"1a013e20-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Furnishings ";38.97;4.68;3
"1a0145be-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Paper ";154.9;69.71;5
"1a014e9c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Massachusetts ";" Tables ";446.07;0.0;4
"1a01563a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Appliances ";152.94;41.29;3
"1a015d6a-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" North Carolina ";" Accessories ";23.47;4.99;3
"1a0164d6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Paper ";195.64;91.95;4
"1a016c74-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Paper ";14.94;7.02;3
"1a017476-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Accessories ";1687.8;742.63;4
"1a017bce-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Bookcases ";341.96;78.65;2
"1a018326-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Rhode Island ";" Chairs ";605.88;151.47;6
"1a0188b2-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Michigan ";" Appliances ";186.73;41.5;1
"1a019064-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Michigan ";" Binders ";3812.97;1906.49;3
"1a01c5a2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";26.42;9.58;9
"1a01cd4a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Phones ";625.99;187.8;1
"1a01d538-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Tables ";1568.61;329.41;9
"1a01dcae-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Binders ";17.3;8.3;1
"1a01e3d4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Accessories ";160.0;62.4;8
"1a01e974-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Virginia ";" Appliances ";179.94;50.38;3
"1a01f0cc-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Virginia ";" Tables ";872.94;157.13;3
"1a01f810-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Virginia ";" Paper ";12.96;6.22;2
"1a01ff9a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Labels ";88.8;44.4;6
"1a020576-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Phones ";319.97;36.0;4
"1a020d50-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Washington ";" Chairs ";167.89;14.69;7
"1a0214d0-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Paper ";163.96;59.44;5
"1a021c32-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Binders ";5.23;-8.11;4
"1a0223e4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Copiers ";1199.98;467.99;2
"1a022b3c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Storage ";73.85;2.22;1
"1a02328a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Supplies ";25.71;6.68;3
"1a023a28-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Fasteners ";17.28;8.12;6
"1a0241da-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Massachusetts ";" Tables ";526.58;-52.66;2
"1a02495a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Paper ";11.56;5.66;2
"1a025102-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Phones ";209.97;58.79;3
"1a025864-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Tables ";447.84;98.52;4
"1a025f8a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Accessories ";479.97;163.19;3
"1a0266c4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Michigan ";" Art ";8.64;2.51;3
"1a026e4e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Utah ";" Art ";11.68;4.2;2
"1a027592-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Accessories ";40.78;0.51;3
"1a027d26-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Binders ";13.7;-9.59;3
"1a0284d8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Arizona ";" Phones ";87.8;32.93;5
"1a028bfe-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Furnishings ";77.95;15.59;3
"1a02932e-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Storage ";147.18;-29.44;2
"1a029a90-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Paper ";47.95;16.18;3
"1a02a1c0-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Appliances ";250.26;72.58;6
"1a02a904-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Accessories ";40.78;0.51;3
"1a02b034-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Paper ";29.6;9.25;5
"1a02b5a2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Colorado ";" Binders ";1.94;-1.36;2
"1a02bce6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Accessories ";159.96;51.19;4
"1a02c4a2-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Art ";59.52;15.48;3
"1a02cba0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Envelopes ";17.48;8.22;2
"1a02d2bc-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";13.17;4.61;2
"1a02dd8e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Appliances ";40.74;12.22;3
"1a02e540-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Chairs ";179.89;-2.57;1
"1a02ecc0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Appliances ";286.26;17.89;1
"1a02f3be-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Storage ";24.22;-4.84;2
"1a02fb5c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Storage ";331.54;-82.88;3
"1a0302c8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Art ";17.52;6.31;3
"1a030a3e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Art ";17.86;4.24;4
"1a03116e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Accessories ";431.98;-75.6;3
"1a0318f8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Chairs ";291.14;-25.47;4
"1a032078-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Envelopes ";114.85;35.89;4
"1a0327ee-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Paper ";10.69;3.74;2
"1a032f64-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Ohio ";" Paper ";15.23;5.52;4
"1a033842-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Art ";12.42;5.22;3
"1a034094-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Paper ";19.44;9.33;3
"1a0347f6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Binders ";70.37;26.39;4
"1a035016-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" North Carolina ";" Art ";12.67;1.43;9
"1a0357c8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Maryland ";" Phones ";89.95;43.18;5
"1a035f2a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Paper ";6.58;3.03;2
"1a03679a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Accessories ";94.99;28.5;1
"1a036efc-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Arizona ";" Phones ";35.12;13.17;2
"1a037500-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Paper ";25.92;12.44;4
"1a037c6c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Connecticut ";" Binders ";7.96;3.74;2
"1a0383c4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Connecticut ";" Phones ";566.97;153.08;3
"1a038b26-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Connecticut ";" Art ";9.84;2.85;3
"1a039274-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Accessories ";25.49;4.78;2
"1a03999a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Fasteners ";7.56;0.3;6
"1a03a0e8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Furnishings ";60.84;19.47;3
"1a03a8b8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Storage ";450.04;58.51;2
"1a03affc-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Binders ";34.6;16.61;2
"1a03b72c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Phones ";467.97;140.39;3
"1a03be98-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Binders ";33.02;15.85;2
"1a03c71c-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" North Carolina ";" Furnishings ";17.09;1.07;2
"1a03cf8c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Ohio ";" Art ";3.01;0.34;2
"1a03d72a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Paper ";268.24;93.88;7
"1a03dea0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Accessories ";431.16;107.79;5
"1a03e486-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Phones ";43.6;12.21;4
"1a03ebe8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" New York ";" Furnishings ";154.95;30.99;3
"1a03f1ce-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Paper ";15.55;5.44;3
"1a03fd68-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Paper ";42.21;13.72;2
"1a0404de-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Paper ";10.37;3.63;2
"1a040c5e-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Oregon ";" Art ";2.22;0.56;1
"1a0413de-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Georgia ";" Envelopes ";74.52;35.02;9
"1a041bfe-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Maryland ";" Art ";17.52;5.26;3
"1a042432-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Maryland ";" Chairs ";1779.9;373.78;5
"1a042f54-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Maryland ";" Art ";219.9;59.37;5
"1a0436e8-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Oregon ";" Art ";7.15;0.72;3
"1a043e36-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Paper ";26.72;9.35;5
"1a0445fc-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" California ";" Phones ";1039.73;90.98;2
"1a044cfa-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" California ";" Appliances ";45.96;13.79;2
"1a045448-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Binders ";456.59;-304.39;2
"1a045cd6-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Machines ";4499.99;-6599.98;5
"1a046474-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Ohio ";" Accessories ";59.98;12.0;3
"1a046bc2-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Envelopes ";6.12;2.88;3
"1a047306-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Appliances ";10.98;2.96;1
"1a047a54-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Fasteners ";7.86;3.62;3
"1a04838c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Storage ";51.45;13.89;3
"1a048bc0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Binders ";37.06;13.9;3
"1a049336-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Appliances ";203.92;55.06;4
"1a049a7a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Virginia ";" Phones ";29.56;7.98;4
"1a04a286-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Binders ";8.57;-14.57;3
"1a04aa2e-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Storage ";45.25;3.96;2
"1a04b1c2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Tables ";876.3;-292.1;10
"1a04b79e-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" North Carolina ";" Supplies ";185.38;-34.76;2
"1a04bed8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Labels ";25.06;11.78;2
"1a04c61c-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Illinois ";" Binders ";2.89;-4.77;1
"1a04cd74-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Illinois ";" Fasteners ";7.9;2.47;3
"1a04d490-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Illinois ";" Furnishings ";22.61;-10.17;3
"1a04dbca-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Illinois ";" Paper ";30.53;9.54;8
"1a04e2fa-3e4c-11f0-a7df-6c21638b8e2a";" Same Day ";" Pennsylvania ";" Binders ";4.84;-3.39;3
"1a04ea48-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Binders ";1.8;-2.88;5
"1a04f038-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Texas ";" Accessories ";39.98;-1.5;2
"1a04f7a4-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Paper ";32.4;15.88;5
"1a04fee8-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Paper ";97.88;48.94;2
"1a050564-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Phones ";307.17;30.72;4
"1a050ce4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Connecticut ";" Binders ";26.9;13.18;5
"1a051446-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" New York ";" Envelopes ";47.01;22.09;3
"1a051b9e-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" New York ";" Phones ";469.99;136.3;1
"1a0538cc-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" New York ";" Chairs ";207.85;2.31;3
"1a054092-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Pennsylvania ";" Storage ";324.74;-77.13;3
"1a05481c-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Furnishings ";40.48;14.57;2
"1a054f9c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Labels ";12.0;4.2;4
"1a055a3c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Storage ";720.06;-63.01;4
"1a056270-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Storage ";25.42;-4.77;1
"1a056bf8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Art ";2.82;0.32;2
"1a05754e-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Tennessee ";" Binders ";3.2;-2.56;2
"1a057da0-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Binders ";30.83;-24.66;7
"1a0585ac-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Art ";47.62;5.95;3
"1a058d54-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" North Carolina ";" Phones ";108.78;10.88;2
"1a0594ac-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Maryland ";" Paper ";4.77;2.15;1
"1a059df8-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Maryland ";" Art ";7.98;2.07;3
"1a05a5aa-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Maryland ";" Tables ";550.43;-47.18;3
"1a05ad20-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" Maryland ";" Furnishings ";10.56;4.65;6
"1a05b5fe-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Bookcases ";1497.67;140.96;2
"1a05bdf6-3e4c-11f0-a7df-6c21638b8e2a";" First Class ";" California ";" Phones ";17.52;-3.5;2
"1a05c58a-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Art ";113.22;29.44;3
"1a05cce2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Paper ";35.88;17.58;6
"1a05d4b2-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Nevada ";" Binders ";4535.98;1644.29;3
"1a05dc5a-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Fasteners ";11.84;5.68;8
"1a05e452-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Rhode Island ";" Storage ";592.74;160.04;6
"1a05ebf0-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" Tennessee ";" Storage ";111.67;6.98;9
"1a05f438-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Art ";8.64;2.51;3
"1a05fc58-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Delaware ";" Accessories ";149.97;52.49;3
"1a06034c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Chairs ";232.88;17.47;5
"1a060b08-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Chairs ";90.88;15.15;1
"1a0612ce-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Phones ";508.77;38.16;4
"1a061a76-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Illinois ";" Envelopes ";9.91;3.22;3
"1a0621c4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Chairs ";63.94;6.39;3
"1a06291c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Art ";59.52;15.48;3
"1a063060-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Phones ";311.98;39.0;3
"1a063786-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" California ";" Binders ";50.35;17.62;3
"1a063eac-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Texas ";" Phones ";19.14;1.91;2
"1a064708-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Florida ";" Art ";13.12;2.13;5
"1a064f1e-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Tables ";241.57;-15.1;2
"1a065752-3e4c-11f0-a7df-6c21638b8e2a";" Second Class ";" California ";" Phones ";479.92;41.99;2
"1a065f22-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Chairs ";307.14;-11.52;4
"1a066abc-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Labels ";12.6;5.8;2
"1a067232-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Washington ";" Accessories ";159.98;57.59;2
"1a0679a8-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Iowa ";" Envelopes ";6.12;2.88;3
"1a06818c-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" Iowa ";" Tables ";1184.72;106.62;4
"1a0688e4-3e4c-11f0-a7df-6c21638b8e2a";" Standard Class ";" New York ";" Appliances ";45.96;13.79;2
